[2024:04:29::7:59:36] AppMain$main || INFO: Starting conversion of file '.\Input\bnav2-1.zip'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 7,10 - cobbled_basalt
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'cobbled_basalt.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\cobbled_basalt.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 8,10 - brick_basalt
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'brick_basalt.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\brick_basalt.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 9,10 - limestone
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'limestone.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\limestone.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 10,10 - cobbled_limestone
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'cobbled_limestone.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\cobbled_limestone.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 11,10 - brick_limestone
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'brick_limestone.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\brick_limestone.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 12,10 - spinifex
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'spinifex.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\spinifex.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 13,10 - lantern_firefly_blue
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'lantern_firefly_blue.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\lantern_firefly_blue.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 14,10 - lantern_firefly_orange
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'lantern_firefly_orange.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\lantern_firefly_orange.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 15,10 - block_sugarcane_baked_side
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'block_sugarcane_baked_side.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\block_sugarcane_baked_side.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 16,10 - block_sugarcane_top
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'block_sugarcane_top.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\block_sugarcane_top.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 17,10 - block_sugarcane_baked_top
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'block_sugarcane_baked_top.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\block_sugarcane_baked_top.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 18,10 - jar_dirt
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'jar_dirt.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\jar_dirt.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,11 - sandstone_top
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'sandstone_top.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\sandstone_top.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 2,11 - trommel_idle_back
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'trommel_idle_back.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\trommel_idle_back.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,11 - rail_powered_active
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'rail_powered_active.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\rail_powered_active.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 6,11 - spikes_side
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'spikes_side.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\spikes_side.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 7,11 - spikes_top
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'spikes_top.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\spikes_top.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 8,11 - mesh
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'mesh.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\mesh.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 9,11 - granite
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'granite.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\granite.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 10,11 - cobbled_granite
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'cobbled_granite.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\cobbled_granite.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 11,11 - brick_granite
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'brick_granite.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\brick_granite.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 12,11 - block_olivine
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'block_olivine.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\block_olivine.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 13,11 - lantern_firefly_green
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'lantern_firefly_green.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\lantern_firefly_green.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 14,11 - lantern_firefly_red
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'lantern_firefly_red.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\lantern_firefly_red.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 16,11 - grass_scorched_top
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'grass_scorched_top.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\grass_scorched_top.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 17,11 - grass_scorched_side
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'grass_scorched_side.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\grass_scorched_side.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,12 - sandstone_side
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'sandstone_side.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\sandstone_side.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 2,12 - polished_limestone_side
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'polished_limestone_side.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\polished_limestone_side.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,12 - rail_detector
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'rail_detector.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\rail_detector.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 6,12 - glass_tinted
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'glass_tinted.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\glass_tinted.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 7,12 - motionsensor_idle_front
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'motionsensor_idle_front.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\motionsensor_idle_front.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 8,12 - motionsensor_active_front
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'motionsensor_active_front.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\motionsensor_active_front.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 10,12 - motionsensor_side
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'motionsensor_side.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\motionsensor_side.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 11,12 - pillar_marble_side
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'pillar_marble_side.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\pillar_marble_side.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 12,12 - block_quartz
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'block_quartz.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\block_quartz.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 13,12 - water_still
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'water_still.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\water_still.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 14,12 - water_flowing - 2,2
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'water_flowing.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\water_flowing.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 16,12 - crops_pumpkin_stage4_top
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'crops_pumpkin_stage4_top.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\crops_pumpkin_stage4_top.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 17,12 - crops_pumpkin_stage4_side
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'crops_pumpkin_stage4_side.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\crops_pumpkin_stage4_side.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,13 - sandstone_bottom
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'sandstone_bottom.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\sandstone_bottom.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 2,13 - polished_granite_side
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'polished_granite_side.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\polished_granite_side.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,13 - polished_limestone_top
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'polished_limestone_top.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\polished_limestone_top.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 4,13 - polished_granite_top
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'polished_granite_top.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\polished_granite_top.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 5,13 - polished_basalt_top
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'polished_basalt_top.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\polished_basalt_top.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 6,13 - brick_slate
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'brick_slate.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\brick_slate.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 7,13 - slate_side
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'slate_side.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\slate_side.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 8,13 - slate_top
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'slate_top.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\slate_top.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 9,13 - capstone_marble_side
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'capstone_marble_side.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\capstone_marble_side.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 10,13 - brick_marble
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'brick_marble.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\brick_marble.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 11,13 - pillar_marble_top
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'pillar_marble_top.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\pillar_marble_top.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 12,13 - seat_side
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'seat_side.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\seat_side.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 13,13 - seat_top
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'seat_top.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\seat_top.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 16,13 - crops_pumpkin_stage3_top
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'crops_pumpkin_stage3_top.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\crops_pumpkin_stage3_top.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 17,13 - crops_pumpkin_stage3_side
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'crops_pumpkin_stage3_side.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\crops_pumpkin_stage3_side.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,14 - brick_sandstone
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'brick_sandstone.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\brick_sandstone.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 2,14 - polished_basalt_side
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'polished_basalt_side.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\polished_basalt_side.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 3,14 - carved_limestone
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'carved_limestone.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\carved_limestone.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 4,14 - carved_granite
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'carved_granite.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\carved_granite.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 5,14 - carved_basalt
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'carved_basalt.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\carved_basalt.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 6,14 - carved_slate
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'carved_slate.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\carved_slate.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 7,14 - polished_slate_side
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'polished_slate_side.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\polished_slate_side.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 8,14 - polished_slate_top
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'polished_slate_top.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\polished_slate_top.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 9,14 - capstone_marble_top
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'capstone_marble_top.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\capstone_marble_top.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 10,14 - carved_marble
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'carved_marble.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\carved_marble.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 11,14 - marble
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'marble.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\marble.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 13,14 - lava_still
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'lava_still.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\lava_still.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 14,14 - lava_flowing - 2,2
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'lava_flowing.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\lava_flowing.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 16,14 - crops_pumpkin_stage2_top
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'crops_pumpkin_stage2_top.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\crops_pumpkin_stage2_top.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 17,14 - crops_pumpkin_stage2_side
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Saved texture 'crops_pumpkin_stage2_side.png' to '.\Temp\1\BTAGregPack 7.1\assets\minecraft\textures\block\crops_pumpkin_stage2_side.png'
[2024:04:29::7:59:38] SplitCommand$runCommand || INFO: Processing entry: 0,15 - breaking_0
